,championId,championLevel,championPoints,lastPlayTime,championPointsSinceLastLevel,championPointsUntilNextLevel,chestGranted,tokensEarned,summonerId,tier
8526,145,7,235996,1583643130000,214396,0,True,0,X9oB6v7lhdsflAUbTm2SysMW28mMr2nqfL75EDiUlFayNOMX,GOLD
8527,498,7,158354,1583478596000,136754,0,True,0,X9oB6v7lhdsflAUbTm2SysMW28mMr2nqfL75EDiUlFayNOMX,GOLD
8528,111,7,116853,1583899441000,95253,0,True,0,X9oB6v7lhdsflAUbTm2SysMW28mMr2nqfL75EDiUlFayNOMX,GOLD
8529,238,6,79725,1583113121000,58125,0,True,1,crHet228qFvAp2XsgTqyYmuFhALzaP1ya-84bhZffSZzaViJ,GOLD
8530,7,5,23532,1572478263000,1932,0,False,0,crHet228qFvAp2XsgTqyYmuFhALzaP1ya-84bhZffSZzaViJ,GOLD
8531,38,4,19131,1568529594000,6531,2469,False,0,crHet228qFvAp2XsgTqyYmuFhALzaP1ya-84bhZffSZzaViJ,GOLD
8532,240,5,22800,1575159224000,1200,0,False,1,wxQEG0C3OEmp7irxQGS8OBOiyMDQWY_RRDNGV3DAl-O-imPP,GOLD
8533,39,4,16202,1581872490000,3602,5398,False,0,wxQEG0C3OEmp7irxQGS8OBOiyMDQWY_RRDNGV3DAl-O-imPP,GOLD
8534,24,4,15675,1575334772000,3075,5925,False,0,wxQEG0C3OEmp7irxQGS8OBOiyMDQWY_RRDNGV3DAl-O-imPP,GOLD
8535,67,7,145801,1581892154000,124201,0,True,0,jiWAhxsxPPbhXobEFOdlaGjv7y61s8QxOysw06TINmTm5NZv,GOLD
8536,145,5,73229,1579785600000,51629,0,False,2,jiWAhxsxPPbhXobEFOdlaGjv7y61s8QxOysw06TINmTm5NZv,GOLD
8537,51,5,34469,1582668610000,12869,0,False,2,jiWAhxsxPPbhXobEFOdlaGjv7y61s8QxOysw06TINmTm5NZv,GOLD
8538,238,6,61564,1583871420000,39964,0,True,2,N7tRIShp_m92SN3UKwCpv_UX-4RXj-McM44IA89UlhLBNE1b,GOLD
8539,64,5,48033,1583544854000,26433,0,True,2,N7tRIShp_m92SN3UKwCpv_UX-4RXj-McM44IA89UlhLBNE1b,GOLD
8540,103,6,47456,1581934525000,25856,0,False,0,N7tRIShp_m92SN3UKwCpv_UX-4RXj-McM44IA89UlhLBNE1b,GOLD
8541,92,5,174956,1583993315000,153356,0,True,2,CFR431QzNip2sd7j8de6UTeEUVjH31th5jbY2zzVdNAYnYWo,GOLD
8542,24,7,71748,1583991237000,50148,0,True,0,CFR431QzNip2sd7j8de6UTeEUVjH31th5jbY2zzVdNAYnYWo,GOLD
8543,39,7,70716,1583562862000,49116,0,True,0,CFR431QzNip2sd7j8de6UTeEUVjH31th5jbY2zzVdNAYnYWo,GOLD
8544,92,5,64226,1570428823000,42626,0,False,2,2ey1tlwFSwjOAsoss_re3zXDdszFGgcBhXUaYF6OMAWHl7Na,GOLD
8545,8,5,28211,1579225523000,6611,0,True,2,2ey1tlwFSwjOAsoss_re3zXDdszFGgcBhXUaYF6OMAWHl7Na,GOLD
8546,84,4,13929,1551931904000,1329,7671,False,0,2ey1tlwFSwjOAsoss_re3zXDdszFGgcBhXUaYF6OMAWHl7Na,GOLD
8547,412,5,31575,1582335709000,9975,0,False,2,VXZoWcg1ARTBpzyEOaSniYn-66WvfGqiRURqHLCpnyf9Z8eb,GOLD
8548,235,4,13756,1582473444000,1156,7844,False,0,VXZoWcg1ARTBpzyEOaSniYn-66WvfGqiRURqHLCpnyf9Z8eb,GOLD
8549,875,3,9503,1581738568000,3503,3097,False,0,VXZoWcg1ARTBpzyEOaSniYn-66WvfGqiRURqHLCpnyf9Z8eb,GOLD
8550,143,7,368470,1579140298000,346870,0,True,0,Mpt29-dCRu3TzTS2dbaGLUdY9Idsjt1SKPH3bFwwDmOEE_G8,GOLD
8551,99,7,137990,1572401068000,116390,0,False,0,Mpt29-dCRu3TzTS2dbaGLUdY9Idsjt1SKPH3bFwwDmOEE_G8,GOLD
8552,51,6,117814,1578900470000,96214,0,True,1,Mpt29-dCRu3TzTS2dbaGLUdY9Idsjt1SKPH3bFwwDmOEE_G8,GOLD
8553,86,7,146027,1579828446000,124427,0,True,0,jbHuIwSFQ4qoQcQxkew43Qu2VuBLZ8XZxFgVOBbsYNsve1tk,GOLD
8554,103,7,137681,1579972533000,116081,0,True,0,jbHuIwSFQ4qoQcQxkew43Qu2VuBLZ8XZxFgVOBbsYNsve1tk,GOLD
8555,58,6,61495,1580070466000,39895,0,True,1,jbHuIwSFQ4qoQcQxkew43Qu2VuBLZ8XZxFgVOBbsYNsve1tk,GOLD
8556,32,5,36071,1581614507000,14471,0,True,2,aot65fhZT-Hn60eIVL_96YaFxhTIifyRmMKveqJUZMEZHous,GOLD
8557,102,5,33172,1581699433000,11572,0,False,2,aot65fhZT-Hn60eIVL_96YaFxhTIifyRmMKveqJUZMEZHous,GOLD
8558,92,5,27756,1582647368000,6156,0,True,2,aot65fhZT-Hn60eIVL_96YaFxhTIifyRmMKveqJUZMEZHous,GOLD
8559,142,5,110631,1583695495000,89031,0,True,2,b2y97KhO5NtQLYAmIxSWLzbvBe7Dw0R8Ad8ZFJ6NJW0GzJlp,GOLD
8560,114,5,61695,1582688813000,40095,0,True,2,b2y97KhO5NtQLYAmIxSWLzbvBe7Dw0R8Ad8ZFJ6NJW0GzJlp,GOLD
8561,84,5,52516,1578683143000,30916,0,False,2,b2y97KhO5NtQLYAmIxSWLzbvBe7Dw0R8Ad8ZFJ6NJW0GzJlp,GOLD
8562,99,7,165777,1583458034000,144177,0,False,0,VJX9v9ij2pDqyz9L9LoU2CpvQEV2AkF_51OuZ33QV951saQT,GOLD
8563,16,7,137410,1583355678000,115810,0,True,0,VJX9v9ij2pDqyz9L9LoU2CpvQEV2AkF_51OuZ33QV951saQT,GOLD
8564,37,7,135417,1582412678000,113817,0,True,0,VJX9v9ij2pDqyz9L9LoU2CpvQEV2AkF_51OuZ33QV951saQT,GOLD
8565,157,7,88745,1583539354000,67145,0,True,0,kQAvRvgg1kh-TEaWPeV8wvtk7wA3d7m-JTCASSUB_pEpLJey,GOLD
8566,266,5,49099,1583003243000,27499,0,True,2,kQAvRvgg1kh-TEaWPeV8wvtk7wA3d7m-JTCASSUB_pEpLJey,GOLD
8567,412,5,42841,1580516396000,21241,0,False,2,kQAvRvgg1kh-TEaWPeV8wvtk7wA3d7m-JTCASSUB_pEpLJey,GOLD
8568,32,5,75667,1583551712000,54067,0,True,2,Lm-6z4lhl73Cg9VVQYK4aLftY_w-gQZKWtWkcBlB2E8FFNH_,GOLD
8569,24,5,57830,1582835317000,36230,0,True,2,Lm-6z4lhl73Cg9VVQYK4aLftY_w-gQZKWtWkcBlB2E8FFNH_,GOLD
8570,64,5,37747,1583640709000,16147,0,False,2,Lm-6z4lhl73Cg9VVQYK4aLftY_w-gQZKWtWkcBlB2E8FFNH_,GOLD
8571,55,5,50815,1583733748000,29215,0,True,2,qS7X7ifHRVIB9FYUflCzqa8W5uEh6FAeShgToCzSi2e2dqt0,GOLD
8572,121,5,26818,1581388985000,5218,0,False,0,qS7X7ifHRVIB9FYUflCzqa8W5uEh6FAeShgToCzSi2e2dqt0,GOLD
8573,238,4,14397,1572465254000,1797,7203,False,0,qS7X7ifHRVIB9FYUflCzqa8W5uEh6FAeShgToCzSi2e2dqt0,GOLD
8574,145,6,36575,1581670999000,14975,0,True,3,3JyHM0FnR02cWNVV7Kb9wezj0X19jXG8wiafhc1o0DxHSnUS,GOLD
8575,67,5,34996,1580783468000,13396,0,True,2,3JyHM0FnR02cWNVV7Kb9wezj0X19jXG8wiafhc1o0DxHSnUS,GOLD
8576,84,4,20847,1579515170000,8247,753,False,0,3JyHM0FnR02cWNVV7Kb9wezj0X19jXG8wiafhc1o0DxHSnUS,GOLD
8577,98,6,126991,1583963497000,105391,0,True,0,S4PejIRW56k3KLNjGQKqVPUqEuwINXRzvAZLY2XAkZIdFH1m,GOLD
8578,44,6,54247,1583955357000,32647,0,True,2,S4PejIRW56k3KLNjGQKqVPUqEuwINXRzvAZLY2XAkZIdFH1m,GOLD
8579,90,5,32851,1583814926000,11251,0,True,0,S4PejIRW56k3KLNjGQKqVPUqEuwINXRzvAZLY2XAkZIdFH1m,GOLD
8580,64,5,116579,1583812340000,94979,0,True,2,uLoSlKMd-awoujLqAR3iY_A6DvxZxvbB3RE8pepMcRwZM8dz,GOLD
8581,59,6,91839,1583979398000,70239,0,True,3,uLoSlKMd-awoujLqAR3iY_A6DvxZxvbB3RE8pepMcRwZM8dz,GOLD
8582,5,6,87813,1582354446000,66213,0,False,1,uLoSlKMd-awoujLqAR3iY_A6DvxZxvbB3RE8pepMcRwZM8dz,GOLD
8583,56,5,83154,1583470701000,61554,0,True,2,D3K5VI8vc2RYlYRBaTpNlyg4uhOSrmDbA9za6pYVkx5DWicM,GOLD
8584,420,7,75696,1580537380000,54096,0,True,0,D3K5VI8vc2RYlYRBaTpNlyg4uhOSrmDbA9za6pYVkx5DWicM,GOLD
8585,38,5,45227,1582952813000,23627,0,True,2,D3K5VI8vc2RYlYRBaTpNlyg4uhOSrmDbA9za6pYVkx5DWicM,GOLD
8586,161,7,367409,1583878732000,345809,0,True,0,IRtrEN5Nqc_gaoNk3s__hjubJ4CM9wy4pLO96Dn1B4G6mOyw,GOLD
8587,45,7,227151,1582341108000,205551,0,True,0,IRtrEN5Nqc_gaoNk3s__hjubJ4CM9wy4pLO96Dn1B4G6mOyw,GOLD
8588,99,7,55289,1577941643000,33689,0,False,0,IRtrEN5Nqc_gaoNk3s__hjubJ4CM9wy4pLO96Dn1B4G6mOyw,GOLD
8589,266,7,82717,1578903570000,61117,0,False,0,f4a-Sxz4GFjn8Vg0zQRsj8iMxtHF0CvK6409fOqN8e8aCRjm,GOLD
8590,84,7,72524,1578807535000,50924,0,False,0,f4a-Sxz4GFjn8Vg0zQRsj8iMxtHF0CvK6409fOqN8e8aCRjm,GOLD
8591,37,6,63082,1574928614000,41482,0,False,1,f4a-Sxz4GFjn8Vg0zQRsj8iMxtHF0CvK6409fOqN8e8aCRjm,GOLD
8592,22,7,274466,1583443512000,252866,0,False,0,BcWP8f5SCkri-H1rw8VGe6_mdvu1OYrvsCAGsanCtYMzPrsd,GOLD
8593,80,6,220395,1577080391000,198795,0,False,2,BcWP8f5SCkri-H1rw8VGe6_mdvu1OYrvsCAGsanCtYMzPrsd,GOLD
8594,236,7,200955,1581639435000,179355,0,False,0,BcWP8f5SCkri-H1rw8VGe6_mdvu1OYrvsCAGsanCtYMzPrsd,GOLD
8595,37,7,138248,1582920062000,116648,0,True,0,XvKAcvuYVTPhVlzQvJ5BXvchl7rWfswcjGOluG8mBxo3wbcK,GOLD
8596,40,6,26121,1540582249000,4521,0,False,0,XvKAcvuYVTPhVlzQvJ5BXvchl7rWfswcjGOluG8mBxo3wbcK,GOLD
8597,117,4,21592,1582754913000,8992,8,True,0,XvKAcvuYVTPhVlzQvJ5BXvchl7rWfswcjGOluG8mBxo3wbcK,GOLD
8598,11,7,82001,1583216219000,60401,0,False,0,OOySGtWKvrTUILf_Hj-tCVUBbvWGc7_MSiD3oynLCj7AJopt,GOLD
8599,131,7,78064,1583810667000,56464,0,False,0,OOySGtWKvrTUILf_Hj-tCVUBbvWGc7_MSiD3oynLCj7AJopt,GOLD
8600,157,6,74863,1583960434000,53263,0,True,2,OOySGtWKvrTUILf_Hj-tCVUBbvWGc7_MSiD3oynLCj7AJopt,GOLD
8601,35,5,58072,1582425440000,36472,0,True,2,FtaD2FOknORUCgbFbp1S9X1AE0FNPDNDOrXm5xAw2BKngR-d,GOLD
8602,45,5,27856,1572982224000,6256,0,False,0,FtaD2FOknORUCgbFbp1S9X1AE0FNPDNDOrXm5xAw2BKngR-d,GOLD
8603,19,2,4772,1583474600000,2972,1228,True,0,FtaD2FOknORUCgbFbp1S9X1AE0FNPDNDOrXm5xAw2BKngR-d,GOLD
8604,59,7,129334,1583460004000,107734,0,True,0,YyzqK5Ls4msK4AXeEz-_9lQFm7aRokqNc8CpazZjlXIztz-b,GOLD
8605,56,6,68671,1583461694000,47071,0,True,0,YyzqK5Ls4msK4AXeEz-_9lQFm7aRokqNc8CpazZjlXIztz-b,GOLD
8606,202,6,59845,1581729085000,38245,0,False,1,YyzqK5Ls4msK4AXeEz-_9lQFm7aRokqNc8CpazZjlXIztz-b,GOLD
8607,67,7,136493,1583454660000,114893,0,True,0,-Jb7OF02NtC2YR1oZJzEevGgtoY9reDkOlIDrwPvyE02J5YO,GOLD
8608,145,5,49582,1582685623000,27982,0,True,2,-Jb7OF02NtC2YR1oZJzEevGgtoY9reDkOlIDrwPvyE02J5YO,GOLD
8609,81,5,31394,1580419114000,9794,0,True,2,-Jb7OF02NtC2YR1oZJzEevGgtoY9reDkOlIDrwPvyE02J5YO,GOLD
8610,555,7,496558,1583825695000,474958,0,True,0,hiNicIlkQkdqwbScxDBrXsNcY-EaXk6EN3RnqWQ0VHKypbad,GOLD
8611,111,6,62126,1583800653000,40526,0,True,1,hiNicIlkQkdqwbScxDBrXsNcY-EaXk6EN3RnqWQ0VHKypbad,GOLD
8612,201,5,56113,1583820875000,34513,0,True,2,hiNicIlkQkdqwbScxDBrXsNcY-EaXk6EN3RnqWQ0VHKypbad,GOLD
8613,51,7,66060,1583293403000,44460,0,True,0,gXF3GhQgnrS9v2RaW57KYHwdl8L6vM8ZznTtmvrdz7xSCvOV,GOLD
8614,67,6,49635,1583061665000,28035,0,False,0,gXF3GhQgnrS9v2RaW57KYHwdl8L6vM8ZznTtmvrdz7xSCvOV,GOLD
8615,29,6,35976,1573622697000,14376,0,False,1,gXF3GhQgnrS9v2RaW57KYHwdl8L6vM8ZznTtmvrdz7xSCvOV,GOLD
8616,19,7,254697,1584039736000,233097,0,True,0,3MkdWv5Pw3qV0cDSHeDUGSdvozFHsENjthzm9Rq_HhAuOTdn,GOLD
8617,53,6,52134,1583472214000,30534,0,False,2,3MkdWv5Pw3qV0cDSHeDUGSdvozFHsENjthzm9Rq_HhAuOTdn,GOLD
8618,555,5,21606,1583289012000,6,0,False,0,3MkdWv5Pw3qV0cDSHeDUGSdvozFHsENjthzm9Rq_HhAuOTdn,GOLD
8619,19,7,823257,1583988740000,801657,0,True,0,yZ7ZSNRdMjA7I6xnsFeDvsLVcUpTypjrRWpgS_rixjbRQHSL,GOLD
8620,75,6,73662,1583558253000,52062,0,True,1,yZ7ZSNRdMjA7I6xnsFeDvsLVcUpTypjrRWpgS_rixjbRQHSL,GOLD
8621,32,6,66689,1583685110000,45089,0,False,0,yZ7ZSNRdMjA7I6xnsFeDvsLVcUpTypjrRWpgS_rixjbRQHSL,GOLD
8622,21,5,30915,1583973261000,9315,0,True,2,JPHFh9vQQjnnDqMcytzKbKRREA3RrV-tMFYu05egd4Ot4DTJ,GOLD
8623,59,5,25038,1583117470000,3438,0,True,0,JPHFh9vQQjnnDqMcytzKbKRREA3RrV-tMFYu05egd4Ot4DTJ,GOLD
8624,64,5,22427,1583879104000,827,0,True,0,JPHFh9vQQjnnDqMcytzKbKRREA3RrV-tMFYu05egd4Ot4DTJ,GOLD
8625,51,5,87977,1583919213000,66377,0,True,2,5SZ9KAl0UWuA7azyn75jJ7LIWtgwXnVQl_MJfjSIQQvtO5VN,GOLD
8626,555,5,55403,1583903179000,33803,0,True,2,5SZ9KAl0UWuA7azyn75jJ7LIWtgwXnVQl_MJfjSIQQvtO5VN,GOLD
8627,222,5,54966,1580068039000,33366,0,False,2,5SZ9KAl0UWuA7azyn75jJ7LIWtgwXnVQl_MJfjSIQQvtO5VN,GOLD
8628,4,5,39762,1575608985000,18162,0,False,2,fiwRimiIdoScKamyQmvfxcIaOi9mtMOjo3vw6WESwNaKUMBY,GOLD
8629,64,5,30082,1580936239000,8482,0,False,2,fiwRimiIdoScKamyQmvfxcIaOi9mtMOjo3vw6WESwNaKUMBY,GOLD
8630,54,5,21616,1573024157000,16,0,False,0,fiwRimiIdoScKamyQmvfxcIaOi9mtMOjo3vw6WESwNaKUMBY,GOLD
8631,222,5,23178,1582427102000,1578,0,False,0,DTwzauWvOTNbJxrc9MmbO40DHhXvP6KdhG1Z9oioonDEfDt_,GOLD
8632,101,4,14874,1583976506000,2274,6726,True,0,DTwzauWvOTNbJxrc9MmbO40DHhXvP6KdhG1Z9oioonDEfDt_,GOLD
8633,497,4,14861,1581706509000,2261,6739,False,0,DTwzauWvOTNbJxrc9MmbO40DHhXvP6KdhG1Z9oioonDEfDt_,GOLD
8634,145,6,106672,1579557370000,85072,0,False,3,ujcO1D0xTZwNuihRgIZyQVUq4kmfWW5t4U036m0u4QasgwcI,GOLD
8635,236,6,71666,1579833986000,50066,0,False,2,ujcO1D0xTZwNuihRgIZyQVUq4kmfWW5t4U036m0u4QasgwcI,GOLD
8636,51,5,61443,1583984391000,39843,0,True,2,ujcO1D0xTZwNuihRgIZyQVUq4kmfWW5t4U036m0u4QasgwcI,GOLD
8637,107,5,303156,1580329994000,281556,0,False,2,KQnGVFPaDioOSprARyJaXR9DpnsWWPahR13BmonoU5DRSMva,GOLD
8638,238,5,216890,1580131538000,195290,0,False,2,KQnGVFPaDioOSprARyJaXR9DpnsWWPahR13BmonoU5DRSMva,GOLD
8639,76,5,102308,1580220852000,80708,0,False,2,KQnGVFPaDioOSprARyJaXR9DpnsWWPahR13BmonoU5DRSMva,GOLD
8640,157,7,245830,1583898027000,224230,0,True,0,XjSLdbeZjYhdwzSVUJ8ec7djZkk4NIuy6XfNMWNN6oUKFuZl,GOLD
8641,64,6,149652,1583906372000,128052,0,False,2,XjSLdbeZjYhdwzSVUJ8ec7djZkk4NIuy6XfNMWNN6oUKFuZl,GOLD
8642,238,5,148778,1583728525000,127178,0,True,2,XjSLdbeZjYhdwzSVUJ8ec7djZkk4NIuy6XfNMWNN6oUKFuZl,GOLD
8643,157,7,188209,1583717945000,166609,0,True,0,iEbFOdOMJJvDCZJp-I9NctWQeldM5cx2FDhnAjf1tJj_-dEc,GOLD
8644,64,7,156243,1583561643000,134643,0,True,0,iEbFOdOMJJvDCZJp-I9NctWQeldM5cx2FDhnAjf1tJj_-dEc,GOLD
8645,39,7,91214,1583811098000,69614,0,False,0,iEbFOdOMJJvDCZJp-I9NctWQeldM5cx2FDhnAjf1tJj_-dEc,GOLD
8646,236,5,49302,1583031489000,27702,0,True,2,Ki9uhMXIxJzVi_CvT9zbvZ3U7U0Fv9giLQiCjXTwv8p7YpYm,GOLD
8647,266,5,48885,1542746545000,27285,0,False,2,Ki9uhMXIxJzVi_CvT9zbvZ3U7U0Fv9giLQiCjXTwv8p7YpYm,GOLD
8648,7,5,35186,1582671642000,13586,0,False,2,Ki9uhMXIxJzVi_CvT9zbvZ3U7U0Fv9giLQiCjXTwv8p7YpYm,GOLD
8649,80,7,300374,1583710461000,278774,0,True,0,Hpj3PEgC8UiRGWV9MquaD6Dmk8DOgT87DDozYrfEedYJb7Lh,GOLD
8650,161,5,111524,1582408873000,89924,0,True,2,Hpj3PEgC8UiRGWV9MquaD6Dmk8DOgT87DDozYrfEedYJb7Lh,GOLD
8651,99,6,48255,1579355864000,26655,0,False,0,Hpj3PEgC8UiRGWV9MquaD6Dmk8DOgT87DDozYrfEedYJb7Lh,GOLD
8652,412,7,63321,1583528213000,41721,0,False,0,UfjPJLvsvdtUKPtBGT83JN-iVpAdtTvvpWdXWTgGJNMFSFUz,GOLD
8653,122,7,58736,1583976970000,37136,0,True,0,UfjPJLvsvdtUKPtBGT83JN-iVpAdtTvvpWdXWTgGJNMFSFUz,GOLD
8654,91,7,41369,1582407186000,19769,0,True,0,UfjPJLvsvdtUKPtBGT83JN-iVpAdtTvvpWdXWTgGJNMFSFUz,GOLD
8655,518,6,47313,1584048618000,25713,0,True,3,z9YJh8vkDkO8OcnK22AEo2GcezhxET0QzmjGnkV4A60Caetu,GOLD
8656,112,5,39792,1583957435000,18192,0,True,2,z9YJh8vkDkO8OcnK22AEo2GcezhxET0QzmjGnkV4A60Caetu,GOLD
8657,59,5,32814,1571435594000,11214,0,False,1,z9YJh8vkDkO8OcnK22AEo2GcezhxET0QzmjGnkV4A60Caetu,GOLD
8658,141,7,589824,1583970433000,568224,0,True,0,vfDR8cWS1fb8PK3Ai57i1WZVjGlWQgosvNQpfkDXPfaB5IVU,GOLD
8659,121,7,44836,1583086119000,23236,0,False,0,vfDR8cWS1fb8PK3Ai57i1WZVjGlWQgosvNQpfkDXPfaB5IVU,GOLD
8660,11,6,43149,1583900831000,21549,0,False,2,vfDR8cWS1fb8PK3Ai57i1WZVjGlWQgosvNQpfkDXPfaB5IVU,GOLD
8661,245,7,79738,1583625513000,58138,0,True,0,FaFGw-kEGgYbKrG7VuRmwbj3IW2WH42NVrURAHRinYzJEQ7s,GOLD
8662,64,5,58146,1583813408000,36546,0,False,2,FaFGw-kEGgYbKrG7VuRmwbj3IW2WH42NVrURAHRinYzJEQ7s,GOLD
8663,59,5,43422,1584050369000,21822,0,True,2,FaFGw-kEGgYbKrG7VuRmwbj3IW2WH42NVrURAHRinYzJEQ7s,GOLD
8664,157,5,71283,1584000370000,49683,0,False,2,NEAsb294yTya8jU4aNExdvcJnhGt7Pti8AiaTRhnt7DJk4_x,GOLD
8665,63,5,59843,1583961119000,38243,0,True,2,NEAsb294yTya8jU4aNExdvcJnhGt7Pti8AiaTRhnt7DJk4_x,GOLD
8666,86,5,27044,1584054140000,5444,0,True,0,NEAsb294yTya8jU4aNExdvcJnhGt7Pti8AiaTRhnt7DJk4_x,GOLD
8667,157,5,25616,1582820301000,4016,0,True,1,sBD7A12CYWENO-klVxQmduN6XAhhzvWKyitv9stHuOGKvZxe,GOLD
8668,412,4,16741,1583683286000,4141,4859,True,0,sBD7A12CYWENO-klVxQmduN6XAhhzvWKyitv9stHuOGKvZxe,GOLD
8669,145,4,14775,1584025447000,2175,6825,False,0,sBD7A12CYWENO-klVxQmduN6XAhhzvWKyitv9stHuOGKvZxe,GOLD
8670,555,7,440416,1583979574000,418816,0,True,0,_GFcWta_6r7g7hyHpNja-AlmdSgkd7wb4NOCG0TjRG4xqJQv,GOLD
8671,16,7,372325,1583882798000,350725,0,True,0,_GFcWta_6r7g7hyHpNja-AlmdSgkd7wb4NOCG0TjRG4xqJQv,GOLD
8672,25,7,230237,1583392939000,208637,0,True,0,_GFcWta_6r7g7hyHpNja-AlmdSgkd7wb4NOCG0TjRG4xqJQv,GOLD
8673,350,7,190497,1584027312000,168897,0,True,0,w5oJxqrTTkV6NnwKN9gzAocMT4cOhplkxX8uU2hsLPUDgV9J,GOLD
8674,16,7,170133,1583993867000,148533,0,False,0,w5oJxqrTTkV6NnwKN9gzAocMT4cOhplkxX8uU2hsLPUDgV9J,GOLD
8675,117,5,141725,1583864062000,120125,0,False,2,w5oJxqrTTkV6NnwKN9gzAocMT4cOhplkxX8uU2hsLPUDgV9J,GOLD
8676,145,7,38673,1573942141000,17073,0,False,0,8kbPPlhmfkA4FcMH9oIEjAeusSIKqyG73SmDynJoNiJpJ5IK,GOLD
8677,67,7,37950,1581279337000,16350,0,False,0,8kbPPlhmfkA4FcMH9oIEjAeusSIKqyG73SmDynJoNiJpJ5IK,GOLD
8678,236,5,28360,1573940560000,6760,0,False,2,8kbPPlhmfkA4FcMH9oIEjAeusSIKqyG73SmDynJoNiJpJ5IK,GOLD
8679,64,7,128704,1583895583000,107104,0,True,0,el7iXno23eBVFTTIIe8h-At8uON9dx9bJ2TzdYF3shmOc4_n,GOLD
8680,107,7,126873,1583388165000,105273,0,True,0,el7iXno23eBVFTTIIe8h-At8uON9dx9bJ2TzdYF3shmOc4_n,GOLD
8681,238,7,121034,1583797122000,99434,0,True,0,el7iXno23eBVFTTIIe8h-At8uON9dx9bJ2TzdYF3shmOc4_n,GOLD
8682,8,7,91122,1583978712000,69522,0,True,0,s_H2ScWYzuph7vyJAdOyUkSugQjBeDdNEbTPnXLNGo_LkY5O,GOLD
8683,92,4,20259,1567065251000,7659,1341,False,0,s_H2ScWYzuph7vyJAdOyUkSugQjBeDdNEbTPnXLNGo_LkY5O,GOLD
8684,24,3,11194,1575521018000,5194,1406,False,0,s_H2ScWYzuph7vyJAdOyUkSugQjBeDdNEbTPnXLNGo_LkY5O,GOLD
8685,238,7,102675,1582350232000,81075,0,False,0,B4S8no0jvGkFbovaOG2ldX9lXzBdu5nvirFQuTLpqfblhFos,GOLD
8686,4,6,72698,1580270298000,51098,0,True,3,B4S8no0jvGkFbovaOG2ldX9lXzBdu5nvirFQuTLpqfblhFos,GOLD
8687,1,6,45428,1583129794000,23828,0,True,3,B4S8no0jvGkFbovaOG2ldX9lXzBdu5nvirFQuTLpqfblhFos,GOLD
8688,107,7,517024,1583985285000,495424,0,True,0,fMmyTAX14U0tjyFvjejYjFeqdq5GIpkQ8XHjMLNBSMAPW-7p,GOLD
8689,114,7,232465,1583833404000,210865,0,True,0,fMmyTAX14U0tjyFvjejYjFeqdq5GIpkQ8XHjMLNBSMAPW-7p,GOLD
8690,122,7,102913,1583970325000,81313,0,True,0,fMmyTAX14U0tjyFvjejYjFeqdq5GIpkQ8XHjMLNBSMAPW-7p,GOLD
8691,266,7,42892,1583433644000,21292,0,False,0,-Alu0d3LpRULv46keQIcXycLSKQQ85D79kT3OX8nT7HRKaL3,GOLD
8692,10,5,34039,1583279505000,12439,0,False,2,-Alu0d3LpRULv46keQIcXycLSKQQ85D79kT3OX8nT7HRKaL3,GOLD
8693,82,5,32261,1583797020000,10661,0,True,2,-Alu0d3LpRULv46keQIcXycLSKQQ85D79kT3OX8nT7HRKaL3,GOLD
8694,55,7,64478,1583020102000,42878,0,False,0,dyIu4yCMeWr_PGs66SFRAdxq-BXQ-fPG0m7PY9jGEws7UIF6,GOLD
8695,145,6,27272,1582745099000,5672,0,True,1,dyIu4yCMeWr_PGs66SFRAdxq-BXQ-fPG0m7PY9jGEws7UIF6,GOLD
8696,51,3,8233,1582686094000,2233,4367,True,0,dyIu4yCMeWr_PGs66SFRAdxq-BXQ-fPG0m7PY9jGEws7UIF6,GOLD
8697,64,7,86925,1581599221000,65325,0,True,0,TdB-BULGtcv4BjzclRo5M00aHnwDb3Zb7yjeNMC7r1nsXPbw,GOLD
8698,107,5,32796,1581627164000,11196,0,True,2,TdB-BULGtcv4BjzclRo5M00aHnwDb3Zb7yjeNMC7r1nsXPbw,GOLD
8699,76,5,26461,1581601193000,4861,0,False,2,TdB-BULGtcv4BjzclRo5M00aHnwDb3Zb7yjeNMC7r1nsXPbw,GOLD
8700,37,7,113506,1584052851000,91906,0,True,0,wHO0mYi2EFj0lgrLbYeuyS5ds5h9oGoXgA4jOA1BswnS64bj,GOLD
8701,40,6,25024,1583008956000,3424,0,False,0,wHO0mYi2EFj0lgrLbYeuyS5ds5h9oGoXgA4jOA1BswnS64bj,GOLD
8702,161,5,21712,1583954206000,112,0,True,0,wHO0mYi2EFj0lgrLbYeuyS5ds5h9oGoXgA4jOA1BswnS64bj,GOLD
8703,157,6,61602,1583732982000,40002,0,False,3,_wGDG-9Qy-39EBzQvl6ApXJ9pvjnAZ0EBzkd84sTOsxjgdij,GOLD
8704,64,6,54668,1583729646000,33068,0,False,2,_wGDG-9Qy-39EBzQvl6ApXJ9pvjnAZ0EBzkd84sTOsxjgdij,GOLD
8705,122,7,45454,1579465019000,23854,0,False,0,_wGDG-9Qy-39EBzQvl6ApXJ9pvjnAZ0EBzkd84sTOsxjgdij,GOLD
8706,412,7,100358,1580180528000,78758,0,True,0,v2q8_-2rY_GcaIVACwk8neEDHo7iCy0Pld8Wzy6iIypmjCri,GOLD
